	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
XON5kVxHBYA	Bruise Violet	Babes In Toyland	Fontanelle	Babes In Toyland	INDIFFERENT	4.1754985	1992.0	Album	
_4gelHo_QbA	Sweet '69	Babes In Toyland	Nemesisters	Babes In Toyland	INDIFFERENT		1995.0	Album	
WG4AG36zDxM	What Becomes of the Brokenhearted (Single Version)	Baby Washington	Breakfast In Bed: Rare Soul Sides	Baby Washington	INDIFFERENT		2020.0	EP	
yqzseL-KocM	You Ain't Seen Nothing Yet	Bachman-Turner Overdrive	70's Pop Number 1's	Various Artists	INDIFFERENT		2007.0	Album	
sbpf7upzrYs	Four Wheel Drive	Bachman-Turner Overdrive	Four Wheel Drive	Bachman-Turner Overdrive	INDIFFERENT		1975.0	Album	
ul4bMqAbLJs	Attitude	Bad Brains	Bad Brains	Bad Brains	INDIFFERENT	4.6169224	1982.0	Album	
dFq4kvDmxls	I	Bad Brains	Bad Brains	Bad Brains	INDIFFERENT	4.7096372	1982.0	Album	
XQejWOArRAw	Rock for Light	Bad Brains	Rock For Light	Bad Brains	INDIFFERENT		2005.0	Album	
1IhIRppQYDg	Coptic Times	Bad Brains	Rock For Light	Bad Brains	INDIFFERENT		2005.0	Album	
5sWcHr8EILw	I	Bad Brains	Rock For Light	Bad Brains	INDIFFERENT		2005.0	Album	
dDyAyocNr70	Joshua's Song	Bad Brains	Rock For Light	Bad Brains	INDIFFERENT		2005.0	Album	
Inoi8_viDyI	Attitude	Bad Brains	Rock For Light	Bad Brains	INDIFFERENT		2005.0	Album	
5EIZ6f86S2E	Remember When	Bad Wolves	Disobey	Bad Wolves	INDIFFERENT		2018.0	Album	
_637zMG2MkY	Killing Me Slowly	Bad Wolves	N.A.T.I.O.N.	Bad Wolves	INDIFFERENT		2019.0	Album	
8KjrB6mlkwo	This Song	Badly Drawn Boy	The Hour of Bewilderbeast	Badly Drawn Boy	INDIFFERENT		1999.0	Album	
s6me17kYy54	Doin' the Dance	Bangalore Choir	On Target	Bangalore Choir	INDIFFERENT		1991.0	Album	
eg2C2UN9Y9Y	Love and War (feat. Ghostface Killah)	Banks & Steelz	Anything But Words	Banks & Steelz	INDIFFERENT		2016.0	Album	
kNYw26LqnLo	Love Makes A Woman	Barbara Acklin	20 Greatest Hits	Barbara Acklin	INDIFFERENT		2002.0	Album	
YPy_At_97YM	Baby, I'm Yours	Barbara Lewis	Baby, I'm Yours	Barbara Lewis	INDIFFERENT		1965.0	Album	
HPMraGst-Ys	Baby, I'm Yours	Barbara Lewis	Best Of	Barbara Lewis	INDIFFERENT		2017.0	Album	
h_qrBYtIGb4	Baby, I'm Yours	Barbara Lewis	The Bridges Of Madison County Original Sound Track	Various Artists	INDIFFERENT		2005.0	Album	
EPSipyWlmSU	Guilty (feat. Barry Gibb)	Barbra Streisand	Guilty	Barbra Streisand	INDIFFERENT		1980.0	Album	
-xWdhCQMIrY	Stoney End	Barbra Streisand	Stoney End	Barbra Streisand	INDIFFERENT		1971.0	Album	
8Vv3Ve6KQt8	Brian Wilson	Barenaked Ladies	Gordon	Barenaked Ladies	INDIFFERENT		1992.0	Album	
4rI6WafYAps	Light Up My Room	Barenaked Ladies	Stunt (20th Anniversary Edition)	Barenaked Ladies	INDIFFERENT		2018.0	Album	
bmWVnftt9uQ	Take It All	Barrabas	Desperately	Barrabas	INDIFFERENT		1975.0	Album	
6bYwSZbg3xk	Deep in the Dark	Barrington Levy	Divine	Barrington Levy	INDIFFERENT		2012.0	Album	
v608LgwGpxY	The Vibes Is Right	Barrington Levy	Here I Come	Barrington Levy	INDIFFERENT		1985.0	Album	
uA0Y7P3pabM	Praise His Name	Barrington Levy	Reggae Anthology: Sweet Reggae Music (1979-84)	Barrington Levy	INDIFFERENT		2012.0	Album	
s2sPBA6gVSQ	Soldier	Barrington Levy	Reggae Anthology: The Channel One Story Chapter Two	Various Artists	INDIFFERENT		2008.0	Album	
YW1kk-J1U8M	Under Mi Sensi	Barrington Levy	Reggae Hits, Vol. 1	Various Artists	INDIFFERENT		1985.0	Album	
o9WAoA8mY44	Many Changes In Life	Barrington Levy	Robin Hood	Barrington Levy	INDIFFERENT		1980.0	Album	
lsz41NrcVzI	Trying to Rule My Life	Barrington Levy	Teach Me Culture	Barrington Levy	INDIFFERENT		1983.0	Album	
hlUYA18mBB4	Better Than Gold	Barrington Levy	The Harder They Fall		INDIFFERENT				
uw5gZTWbiOk	Enter The Kingdom Of Zion	Barry Brown	Barry Brown's Step It Up Youthman	Barry Brown	INDIFFERENT		2006.0	Album	
H18HIaM9Xts	Enter the Kingdom of Zion	Barry Brown	Les titres essentiels Reggae Essentials	Various Artists	INDIFFERENT		2003.0	Album	
zul1T_E6jPU	Who Put the Bomp	Barry Mann	Classic Doo Wop Is Back, Vol. 4	Various Artists	INDIFFERENT		2016.0	Album	
zjxSSihsVkI	Who Put the Bomp	Barry Mann	Dance Classics: Doo Wop Sessions, Vol. 4	Various Artists	INDIFFERENT	4.2330828	2016.0	Album	
_38SWIIKITE	Eve Of Destruction	Barry McGuire	Eve Of Destruction	Barry McGuire	INDIFFERENT		1965.0	Album	
E7zmRvhFEYo	You're The First, The Last, My Everything	Barry White	Can't Get Enough	Barry White	INDIFFERENT		1974.0	Album	
1g6GTmHAPbY	You're The First, The Last, My Everything	Barry White	You're The First, The Last, My Everything	Barry White	INDIFFERENT		2003.0	Album	
TRuD7f_mos8	Speak with a Dofflin (Sable Remix)	Basenji	Thesoundyouneed, Vol. 1	Various Artists	INDIFFERENT	4.1568432	2014.0	Album	
Tf6z7cy0vb8	High School Roaches	Bass Drum Of Death	Gb City	Bass Drum Of Death	INDIFFERENT	4.7236362	2011.0	Album	
52WDK9L67lc	Serenade	Bastido	Serenade	Bastido	INDIFFERENT		2021.0	Single	197.0
AgDBs7PiZcE	Aw! Who	Bat Carroll	(Not Just) A Pretty Face and a Pompadour	Various Artists	INDIFFERENT		1998.0	Album	
vcUAbj2ez0o	Ironworks	Baths	Obsidian	Baths	INDIFFERENT		2013.0	Album	
LkLZoew9RYs	Ironworks	Baths	Obsidian	Baths	INDIFFERENT		2013.0	Album	281.0
C6zFR-_Q0_o	Ocean Death	Baths	Ocean Death	Baths	INDIFFERENT	4.3057427	2014.0	EP	
sfG0ZV-IRhU	Ocean Death	Baths	Ocean Death	Baths	INDIFFERENT		2014.0	EP	330.0
MyQdzf6qe8E	Alive	Battle Tapes	Form - EP	Battle Tapes	INDIFFERENT		2017.0	EP	
gYnSD_ZXSxk	Window View	Beach Fossils	Beach Fossils	Beach Fossils	INDIFFERENT	4.4969325	2010.0	Album	
te_ytts7njE	Wide Awake	Beach Fossils	Beach Fossils	Beach Fossils	INDIFFERENT	4.6583629	2010.0	Album	
jtZQgt8JF2Q	Burn You Down	Beach Fossils	Clash the Truth	Beach Fossils	INDIFFERENT	4.5205994	2013.0	Album	
gMY6uxUkx_M	Shallow	Beach Fossils	Clash the Truth	Beach Fossils	INDIFFERENT	4.6246333	2013.0	Album	
iAIncHfx_4s	Avalon Speedway	Beans	All Together Now	Beans	INDIFFERENT		2020.0	Album	
rBFu4oxTsXs	Lovesick Teenagers	Bear In Heaven	Beast Rest Forth Mouth	Bear In Heaven	INDIFFERENT		2010.0	Album	
reP0aV_fVA0	Just a Little	Beau Brummels	The Best Of The Beau Brummels	Beau Brummels	INDIFFERENT	4.1088085	2011.0	Album	
YClsPg08Egg	Youthless	Beck	Modern Guilt	Beck	INDIFFERENT	4.4036822	2008.0	Album	
7o3NQnSvJZI	Chemtrails	Beck	Modern Guilt	Beck	INDIFFERENT	4.5151958	2008.0	Album	
bPOfNKZytMU	1000BPM	Beck	The Information	Beck	INDIFFERENT		2006.0	Album	
hgLUeBX-wIU	Hearts in the Night	Bedouin Soundclash	Street Gospels	Bedouin Soundclash	INDIFFERENT		2007.0	Album	
qPDmpSQjghA	Turn Of The Century	Bee Gees	Bee Gees' 1st	Bee Gees	INDIFFERENT		1967.0	Album	
KDJ5qqiQDto	Holiday	Bee Gees	Bee Gees' 1st	Bee Gees	INDIFFERENT		1967.0	Album	
kkPUYIKA4eA	Nights On Broadway	Bee Gees	Greatest	Bee Gees	INDIFFERENT		1979.0	Album	275.0
67EN2PCDpOM	Love You Inside Out	Bee Gees	Greatest	Bee Gees	INDIFFERENT		1979.0	Album	250.0
gdqVP35IQqQ	Too Much Heaven	Bee Gees	Spirits Having Flown	Bee Gees	INDIFFERENT		1979.0	Album	
Fnxi7vUBh6g	To Love Somebody (Live Version)	Bee Gees	Tales From The Brothers Gibb	Bee Gees	INDIFFERENT		1990.0	Album	222.0
5g2bJbrwLmk	Nights On Broadway	Bee Gees	The Ultimate Bee Gees	Bee Gees	INDIFFERENT		2009.0	Album	
lQkB4i0KQa8	How Deep Is Your Love	Bee Gees	The Ultimate Bee Gees	Bee Gees	INDIFFERENT		2009.0	Album	
TqjSpvwSM4M	Raymonds Road	Beggar's Opera	Act One		INDIFFERENT				
dN1iW-ee5I8	The Boy With The Arab Strap	Belle & Sebastian	The Boy With The Arab Strap	Belle & Sebastian	INDIFFERENT		1998.0	Album	
Tm2e-u3HL5c	Little Red Book	Benny Joy	Rockabilly Shakedown	Benny Joy	INDIFFERENT		2009.0	Album	
-9URZgAqeqo	Into The Night	Benny Mardones	Never Run Never Hide	Benny Mardones	INDIFFERENT		1980.0	Album	
QqJqwjdYh-A	Key Largo	Bertie Higgins	Just Another Day in Paradise	Bertie Higgins	INDIFFERENT		1982.0	Album	
pEoAaiToHTs	Back to the Island	Bertie Higgins	The Very Best of Trop Rock	Bertie Higgins	INDIFFERENT		2014.0	Album	
OSysuSf6w80	Take Me For A Buggy Ride	Bessie Smith	101 - The Best Of Vintage Blues	Various Artists	INDIFFERENT		2013.0	Album	
9v9NVjeMn3E	I Can't Stand It	Beth Anderson	Peachy Keen-O	Beth Anderson	INDIFFERENT		2004.0	Album	
ERj0XEA_kNc	Show	Beth Gibbons	Out Of Season	Beth Gibbons	INDIFFERENT		2002.0	Album	
jl8Sx2mSbog	Shopping Trolley	Beth Orton	Shopping Trolley	Beth Orton	INDIFFERENT		2006.0	Single	
gtZX56T6Bcc	Do You Want to Dance?	Bette Midler	The Divine Miss M (Deluxe Version)	Bette Midler	INDIFFERENT		1972.0	Album	
k0Opj7oMn8g	Rearranging the Bones (25th Anniversary Re-Mastered Edition)	Better Than Ezra	Surprise (25th Anniversary Re-Mastered Edition)	Better Than Ezra	INDIFFERENT		1989.0	Album	
W8b4hPEN05I	If I'm In Luck I Might Get Picked Up	Betty Davis	Betty Davis	Betty Davis	INDIFFERENT		1973.0	Album	
q4m563GvUCM	I Will Take That Ride (Previously Unreleased Bonus Track, 1974)	Betty Davis	Betty Davis	Betty Davis	INDIFFERENT		1973.0	Album	
OVdL3p5LI8I	There's A Break In The Road	Betty Harris	Soul Jazz Records Presents Betty Harris: The Lost Queen Of New Orleans Soul	Betty Harris	INDIFFERENT		1967.0	Album	
DZGc1IJKeiY	Shoorah! Shoorah!	Betty Wright	Danger High Voltage	Betty Wright	INDIFFERENT		1974.0	Album	
NCLPoGbcSlI	Les Flots du Danube (feat. Stochelo Rosenberg)	Biel Ballester Trio	Melodium Melodynamic	Biel Ballester Trio	INDIFFERENT		2016.0	Album	
isY5ffLNlxc	At The House Of Frankenstein	Big Bee Kornegay	Frankenstein Horror		INDIFFERENT				131.0
WDjN66c9Uqo	At The House Of Frankenstein	Big Bee Kornegay	Halloween Garage Rock		INDIFFERENT				
5p8VqWjN358	Chantilly Lace	Big Bopper	Rock'n'Roll & Jukebox Hits - 60 Originals From The 50s	Various Artists	INDIFFERENT		2012.0	Album	
4JYMD2lyWzo	Set It Off	Big Daddy Kane	Long Live The Kane	Big Daddy Kane	INDIFFERENT	4.708848	1988.0	Album	
NFAvExKyy_8	Little Leg Woman	Big Joe Williams	Baby Please Don't Go (The Best of)	Big Joe Williams	INDIFFERENT		2009.0	Album	
V-q7tOztDWs	Little Leg Woman	Big Joe Williams	Rough Guide To Delta Blues (Vol.2)	Various Artists	INDIFFERENT		2022.0	Album	
OB5918A87GM	Little Leg Woman	Big Joe Williams	The Very Best Of	Big Joe Williams	INDIFFERENT		2009.0	Album	
lMeWNGZdhRc	Whole Lotta Shakin' Goin' On	Big Maybelle	Rock'n'Roll Hot Spices	Various Artists	INDIFFERENT		2013.0	Album	
Ge7k51m8CPk	Gabbin' Blues (Don't Run My Business)	Big Maybelle	The Complete Okeh Sessions  1952-1955	Big Maybelle	INDIFFERENT		1994.0	Album	
PTmeZ0TgYO8	So Good To My Baby	Big Maybelle	The Complete Okeh Sessions  1952-1955	Big Maybelle	INDIFFERENT	4.2699618	1994.0	Album	
VFoTCRL52u8	Tres Leches (Triboro Trilogy) (feat. Prodigy & Inspektah Deck)	Big Punisher	Capital Punishment	Big Pun	INDIFFERENT	4.7302423	1998.0	Album	
nVHm1hOUIkw	Playback Singer	Big Spider's Back	Memory Man	Big Spider's Back	INDIFFERENT		2011.0	Album	
ieRH0VOSQ6E	Wolf in Sheep Clothing	Big Youth	Natty Cultural Dread (Deluxe Remastered)	Big Youth	INDIFFERENT		1976.0	Album	
JtbX95IH7go	Natty Cultural Dread	Big Youth	Natty Cultural Dread (Deluxe Remastered)	Big Youth	INDIFFERENT		1976.0	Album	
N5pS_LB_Euc	Put Another Log On the Fire	Bill & Boyd	Good Old Aussie Country	Various Artists	INDIFFERENT		2018.0	Album	
IINWC2F2ETI	No Help Wanted	Bill Carlisle	Super Tracks & Great Singers Vol. 12	Various Artists	INDIFFERENT		2012.0	Album	
JmkSIpUgrmc	Love Is On The Way	Bill Spoon	Local Customs: Burned At Boddie	Various Artists	INDIFFERENT		2011.0	Album	
peHBbzICils	You Gotta Have a Ducktail	Billy Adams	Teenage Rebels, Vol. 1	Various Artists	INDIFFERENT		2012.0	Album	
SMIqbwiYOag	Wicked She Wicked	Billy Boyo	"Reggae Anthology: Henry ""Junjo"" Lawes - Volcano Eruption"	Various Artists	INDIFFERENT		2010.0	Album	
sHA54e9KP_4	Let S Go	Billy Eldridge	Rockabilly BBQ, Vol. 3	Various Artists	INDIFFERENT		2015.0	Album	171.0
hf-5NE6WBNs	The Shag (Is Totally Cool)	Billy Graves	It's a Hit! Blasts From '60s Past!	Various Artists	INDIFFERENT		2018.0	Album	
O0Wpvl_tETE	I Wanna Bop	Billy Harlan	100 Rock Hits 50'	Various Artists	INDIFFERENT		2010.0	Album	
ZQ_m236f_eM	Only the Good Die Young	Billy Joel	The Stranger	Billy Joel	INDIFFERENT	4.6142249	1977.0	Album	
Q808lTL8zUs	Prelude / Angry Young Man	Billy Joel	Turnstiles	Billy Joel	INDIFFERENT		1976.0	Album	
qIe1lW5MwXI	Flyin' Saucers Rock 'n' Roll	Billy Lee Riley	Flyin' Saucers Rock 'n' Roll / I Want You Baby	Billy Lee Riley	INDIFFERENT		1956.0	Single	
lJ4iXwCHZ-s	Flyin' Saucers Rock 'n' Roll	Billy Lee Riley	Simply Rock'n'Roll Vol. Four	Various Artists	INDIFFERENT		2010.0	Album	
qIfwcYmk8Ew	Flyin' Saucers Rock 'n' Roll	Billy Lee Riley	Sun Records - The Definitive Hits, Vol. 1	Various Artists	INDIFFERENT		2000.0	Album	123.0
Sag-t1Nq6VI	Will It Go Round In Circles (Live/UK Version)	Billy Preston	Live European Tour (Deluxe Edition)	Billy Preston	INDIFFERENT		1974.0	Album	239.0
W1TmIhddn0c	Will It Go Round In Circles	Billy Preston	Music Is My Life	Billy Preston	INDIFFERENT		1972.0	Album	
5KOUEX_oG9k	The Stroke	Billy Squier	Don't Say No	Billy Squier	INDIFFERENT	4.7857776	1981.0	Album	
Ws5FuyHd_4E	I Do Love You	Billy Stewart	I Do Love You	Billy Stewart	INDIFFERENT				
ZEPsD4sHwGA	Fallen Leaves	Billy Talent	Billy Talent II	Billy Talent	INDIFFERENT		2006.0	Album	
_YL7ALghfi8	Children Of The Sun	Billy Thorpe	Children Of The Sun...Revisited	Billy Thorpe	INDIFFERENT		1987.0	Album	
uPE3uaPMkUE	I'm Gonna Sit Right Down And Write Myself A Letter	Billy Williams	You've Got Mail	Various Artists	INDIFFERENT		1998.0	Album	
FU5uNxI8WiI	Lovers Leap	Bim Sherman	Miracle	Bim Sherman	INDIFFERENT		1996.0	Album	
oCNRRe8v9bw	Danger	Bim Sherman with Singers & Players	Discoplates Part 1	Various Artists	INDIFFERENT		2015.0	Album	
9k8Oy_BuSkY	Peace On Earth / Little Drummer Boy	Bing Crosby	Peace On Earth / Little Drummer Boy	Bing Crosby	INDIFFERENT		1982.0	Single	
NYYtnYaASJ4	Talk to God	"Bishop Ralph ""Donnie"" Graves"	Back With a Vengeance	"Bishop Ralph ""Donnie"" Graves"	INDIFFERENT		2009.0	Album	
OBoaHfqP96Y	Destination Sunrise (Club Remix) (feat. NEFE)	Bit Funk	Destination Sunrise (feat. NEFE)	Bit Funk	INDIFFERENT	4.080214	2016.0	Single	
B0bGltAwpcY	Wish A N'gga Would	Black Milk	Synth Or Soul	Black Milk	INDIFFERENT	4.6660194	2013.0	EP	
NKUHSRPlyDc	The Knock	Black Milk & Nat Turner	The Rebellion Sessions	Black Milk & Nat Turner	INDIFFERENT	4.536232	2016.0	Album	
NA5LafBBA5w	I Got Cha Opin	Black Moon	Enta Da Stage	Black Moon	INDIFFERENT	4.482161	2020.0	Album	
xQowZMwWi9k	Headz Ain't Redee (Original Buckshot Mix)	Black Moon	Headz Ain't Redee	Black Moon	INDIFFERENT		2008.0	Single	
srL62232k8E	Old Fangs	Black Mountain	Wilderness Heart	Black Mountain	INDIFFERENT		2010.0	Album	
p5g6_515eUM	The Hair Song	Black Mountain	Wilderness Heart	Black Mountain	INDIFFERENT	4.169158	2010.0	Album	
z-eXetLO3gE	Rival	Black Rebel Motorcycle Club	Specter At the Feast	Black Rebel Motorcycle Club	INDIFFERENT		2013.0	Album	
sy_LiNP3d1A	How Long	Black Roots	How Long	Black Roots	INDIFFERENT		2018.0	Single	
-GUltDT6U-M	Rat Salad (2012 - Remaster)	Black Sabbath	Complete Studio Albums (1970-1978)	Black Sabbath	INDIFFERENT		2014.0	Album	
mJCHsoP9B5o	Die Young (2021 Remaster)	Black Sabbath	Heaven and Hell (Deluxe Edition)	Black Sabbath	INDIFFERENT		2021.0	Album	
5FRA7UXlGu8	Heaven and Hell (2021 Remaster)	Black Sabbath	Heaven and Hell (Deluxe Edition)	Black Sabbath	INDIFFERENT		2021.0	Album	
60tFqmQg0GQ	Heaven and Hell (Live) [2000 Remaster] (Live; 2000 Remaster)	Black Sabbath	Live Evil (2008 Remaster)	Black Sabbath	INDIFFERENT		2008.0	Album	724.0
4g_Yk6eKlwk	Symptom Of The Universe (2021 Remaster)	Black Sabbath	Symptom Of The Universe (2021 Remaster)	Black Sabbath	INDIFFERENT		2021.0	Single	
SgmDmTdFa9g	Boom Boom	Black Slate	Amigo	Black Slate	INDIFFERENT		1980.0	Album	
DZ7dlo3PWhk	Twice Inna Lifetime	Black Star	Mos Def & Talib Kweli Are Black Star	Black Star	INDIFFERENT	4.5037274	1998.0	Album	
2gkmDWEKY9k	Black Car	Black Tambourine	Black Tambourine	Black Tambourine	INDIFFERENT	4.2916665	2010.0	Album	
-GTFyF1u5i4	Great Train Robbery	Black Uhuru	Brutal	Black Uhuru	INDIFFERENT		1986.0	Album	
YJQwv-IOIss	Conviction or a Fine	Black Uhuru	Brutal	Black Uhuru	INDIFFERENT		1986.0	Album	
dk5_kSbhLBs	Brutal	Black Uhuru	Brutal	Black Uhuru	INDIFFERENT		1986.0	Album	
7EHP4pSV54U	Come to the Sabbat	Black Widow	See's the Light of Day	Black Widow	INDIFFERENT		2018.0	Album	
Ewr8IRv0FNk	Crackle Blues	Blackdown	Lata / Crackle Blues (Original + Burial remix)	Blackdown	INDIFFERENT	0.0	2011.0	EP	
NnN_Oz1U0RE	Train, Train	Blackfoot	Strikes	Blackfoot	INDIFFERENT		1979.0	Album	
5gvhA40u42U	Running Wild	Blackie Starks	50 Rockabilly 1950s Teenage Classics	Various Artists	INDIFFERENT		2010.0	Album	
kOITIXQc2TM	Let It Be (feat. Veela)	Blackmill	Miracle	Blackmill	INDIFFERENT		2011.0	Album	
NjbdXZxffFI	Spirit of Life	Blackmill	Miracle	Blackmill	INDIFFERENT		2011.0	Album	
ZtFOihoXOtk	They Don't Know	Blak Ryno	They Dont Know	Blak Ryno	INDIFFERENT		2020.0	Single	
yxVVnkixA0I	Hive Mind	Blanck Mass	World Eater	Blanck Mass	INDIFFERENT		2017.0	Album	
hs-Uqsyu3sg	Please	Blanck Mass	World Eater	Blanck Mass	INDIFFERENT		2017.0	Album	
9fUwgk-Kwpo	Game Above My Head	Blancmange	Mange Tout (Deluxe Edition)	Blancmange	INDIFFERENT		1984.0	Album	
fyiZjmrdzXo	Run to the Waves	Blaque Trumpet	Run to the Waves	Blaque Trumpet	INDIFFERENT		2019.0	Single	
bRpUBd8cBxQ	Broke and Hungry	Blind Lemon Jefferson	Blind Lemon Jefferson	Blind Lemon Jefferson	INDIFFERENT		2013.0	Album	
BD2Hx39RSCE	All I Want Is That Pure Religion	Blind Lemon Jefferson	Blues on the Bayou, Vol. 2	Various Artists	INDIFFERENT		2015.0	Album	
-1bHQ3C4wGE	Black Snake Moan	Blind Lemon Jefferson	See That My Grave Is Kept Clean	Blind Lemon Jefferson	INDIFFERENT		2011.0	Album	
bhxycqHQKXg	Black Snake Moan	Blind Lemon Jefferson	Snake Songs	Various Artists	INDIFFERENT		2012.0	Album	
SFvCRmHZDUE	Sur Le Borde De L'Eau (On the Water's Edge)	Blind Uncle Gaspard	Early American Cajun Music: Classic Recordings From the 1920's	Blind Uncle Gaspard	INDIFFERENT		2005.0	Album	
ySlkYopTAJ4	Church, I'm Fully Saved Today	Blind Willie Johnson	Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	5.0	2018.0	Album	
vKV0ZEjg3_A	Church, I'm Fully Saved Today	Blind Willie Johnson	The Complete Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	4.5652175	1984.0	Album	
wJ0Nnia9J5k	Church, I'm Fully Saved Today	Blind Willie Johnson	The Essential Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	4.0	2013.0	Album	
K9MXNWTVb28	Statesboro Blues	Blind Willie McTell	The Best Of Blind Willie McTell	Blind Willie McTell	INDIFFERENT		2004.0	Album	
zvG89wA4IFc	Kind Mama	Blind Willie McTell	The Ultimate Collection	Blind Willie McTell	INDIFFERENT		1965.0	Album	
PuAJQ34u75M	Lover Leave Me Drowning	Blitzen Trapper	Destroyer Of The Void	Blitzen Trapper	INDIFFERENT		2010.0	Album	206.0
fngVDIBJVdc	I Don`t Want U	Blonde Redhead	Blonde Redhead	Blonde Redhead	INDIFFERENT		1995.0	Album	
RP07mgF7E40	Here Sometimes	Blonde Redhead	Penny Sparkle	Blonde Redhead	INDIFFERENT	4.4008813	2010.0	Album	
WHsH_XLn-Zk	Rip Her To Shreds	Blondie	Blondie	Blondie	INDIFFERENT	4.4577603	1976.0	Album	
j0QhNKorXpY	Dreaming	Blondie	Dreaming	Blondie	INDIFFERENT		1979.0	Single	
7VWalYqwKIA	Sunday Girl	Blondie	Greatest Hits	Blondie	INDIFFERENT		2002.0	Album	183.0
rSI7wFfsHV8	Picture This	Blondie	Parallel Lines	Blondie	INDIFFERENT	4.4177899	1978.0	Album	
OOL-9QAn9HY	One Way Or Another (Live)	Blondie	Picture This Live	Blondie	INDIFFERENT		1997.0	Album	408.0
F2U2BmJ9m-Q	Dreaming	Blondie	The Best Of Blondie	Blondie	INDIFFERENT		1981.0	Album	
3UpVFvbKUbw	Wish	Blood Orange	Four Songs	Blood Orange	INDIFFERENT		2022.0	EP	182.0
4sI5emBFLiY	An Animal	Blood Red Shoes	Blood Red Shoes	Blood Red Shoes	INDIFFERENT		2014.0	Album	
DPQ_GdtrgyQ	Sometimes in Winter	Blood, Sweat & Tears	Blood, Sweat & Tears (Expanded Edition)	Blood, Sweat & Tears	INDIFFERENT		1968.0	Album	
UVGosMwjS5c	Go Down Gamblin' (Single Version)	Blood, Sweat & Tears	Greatest Hits	Blood, Sweat & Tears	INDIFFERENT		1972.0	Album	
CIkPOhWS6fg	Kiss Me Where It Smells Funny	Bloodhound Gang	One Fierce Beer Coaster	Bloodhound Gang	INDIFFERENT		1996.0	Album	
xMpz6wLj9yA	Steady Dippin'	Bloods & Crips	Bangin on Wax	Bloods & Crips	INDIFFERENT	4.6756759	1993.0	Album	
AA0iti5Hfog	Feel the Heat	Bloodstone	Party	Bloodstone	INDIFFERENT		2010.0	Album	
2MM-z3HwS6c	Someone To Watch Over Me	Blossom Dearie	My Gentleman Friend	Blossom Dearie	INDIFFERENT		1959.0	Album	
hSGc_lHjz4k	The Remarkable Saga Of The Frozen Dog	Blossom Toes	We Are Ever So Clean	Blossom Toes	INDIFFERENT		1967.0	Album	
cfgf1LSqeb4	When The Alarm Clock Rings	Blossom Toes	We Are Ever So Clean	Blossom Toes	INDIFFERENT		1967.0	Album	
h4LaOHw2Tj4	All That Blue	Blue Hawaii	Open Reduction Internal Fixation	Blue Hawaii	INDIFFERENT	3.8852458	2019.0	Album	
IeC3bJoilhc	Clean up Your Act	Blue Magic	Magic #	Blue Magic	INDIFFERENT		2014.0	Album	
FmC7N6lmTOI	Veteran of the Psychic Wars (Live at Hollywood Sportatorium, Pembroke Pines, FL - October 1981)	Blue Oyster Cult	Extraterrestrial Live	Blue Oyster Cult	INDIFFERENT		1982.0	Album	
jUwh-C5w7II	Veteran of the Psychic Wars	Blue Oyster Cult	Fire of Unknown Origin	Blue Oyster Cult	INDIFFERENT		1981.0	Album	
T72-ccjq5wE	This Ain't the Summer of Love	Blue Öyster Cult	Agents Of Fortune	Blue Oyster Cult	INDIFFERENT		1976.0	Album	
u1_wTwuHPzU	E.T.I. (Extra Terrestrial Intelligence)	Blue Öyster Cult	Agents Of Fortune	Blue Oyster Cult	INDIFFERENT		1976.0	Album	
IBwSuqsH_sI	Hot Rails to Hell	Blue Öyster Cult	Tyranny And Mutation	Blue Öyster Cult	INDIFFERENT		1973.0	Album	
fm2HWD5UuwA	Bring It To Jerome	Bo Diddley	Bo Diddley	Bo Diddley	INDIFFERENT	4.1199999	1958.0	Album	
FK66zcmYJGk	The Great Grandfather	Bo Diddley	Go Bo Diddley	Bo Diddley	INDIFFERENT		1959.0	Album	
wP5kf21eG4I	Bring It to Jerome	Bo Diddley	Hey, Bo Diddley	Bo Diddley	INDIFFERENT		2014.0	Album	149.0
6bZyk5mixXk	Harlem Shuffle	Bob & Earl	Harlem Shuffle	Bob & Earl	INDIFFERENT		2019.0	Single	
HyyL2ADek3s	Harlem Shuffle	Bob & Earl	Harlem Shuffle	Bob & Earl	INDIFFERENT		1964.0	Single	
yZA4eTtNJFk	The Cheater	Bob Kuban & The In-Men	Summer Souvenirs	Various Artists	INDIFFERENT		1969.0	Album	
w8KLx3owWIE	The Cheater	Bob Kuban & The In-Men	The Northern Soul Story Vol.1: The Twisted Wheel	Various Artists	INDIFFERENT		2007.0	Album	
9KYj7umGB5U	Cherokee Dance	Bob Landers	The Specialty Story	Various Artists	INDIFFERENT		1994.0	Album	
oIIk3mmfpt0	This Train	Bob Marley & The Wailers	Bob Marley Vol. 2: Picture On The Wall	Bob Marley	INDIFFERENT		2003.0	Album	
n46d4QxXnPw	So Much Things To Say	Bob Marley & The Wailers	Exodus	Bob Marley & The Wailers	INDIFFERENT	4.4224215	1977.0	Album	
-AG32Hn8reU	So Much Things To Say	Bob Marley & The Wailers	Exodus	Bob Marley & The Wailers	INDIFFERENT		1977.0	Album	189.0
