videoId	title	album	artist
N0WYcdRaqhg	Tangerine	EP1	The Lazy Eyes
NFacwoLx_Io	Last Night	The Last Night!	The Mar-Keys
FmSi3_rQiEE	3 Tearz (feat. Run The Jewels)	uknowhatimsayin¿	Danny Brown
iGGq3kIfzp4	Every Breath You Take (Out-Take)	Synchronicity (Super Deluxe Edition)	The Police
lNdvrdiScJg	Watching Thus, The Heron Is All Pool	Sleep On The Wing	Bibio
razR8RgzeXQ	Sleepless	Luxury Problems	Andy Stott
sEZoe5Ra1zQ	Mieke	When You Land Here, It's Time to Return (2014 Remix/Remaster)	Flake Music
T_Cqy3uxRXc	Hang Me, Oh Hang Me	Folksinger	Dave Van Ronk
NMdYfN2zTMs	Chillaxin' By The Sea	Coffee Shop Selection	Gramatik
n7nEY9izxJY	Two Can Win	Donuts	J Dilla
HvfRYx3RpR4	Don't You Want Me (feat. Deidre & the Dark)	Next Jack Swing	French Horn Rebellion
mw9ZgMaY288	On the Dub-ble	Krush	DJ Krush
G_GxaoOJFTY	Eyes Without A Face (Remastered 1999)	Greatest Hits	Billy Idol
6g3C6pkaK2M	Three Faint Calls	Dual Mono	The Greenhornes
JH6il8U3EU0	The Distance	Fashion Nugget	CAKE
IGW5mwTUSUo	Sold Out	Sold Out	VIILLAR
luwdExT3T5o	Nuestra Victoria	Hella Love	Marinero
fFHOcJ6mUck	Maker (Mono) (1999 Remaster)	Butterfly (Expanded Edition)	The Hollies
K_20z8dGVd0	Missing My Baby	Lemonade	G. Love & Special Sauce
vDTVc_X8sw8	Kissing the Lipless (2023 Remaster)	Chutes Too Narrow (20th Anniversary Remaster)	The Shins
ogTzQHb2iTs	The Invasion of Goliath	Castle in the Sky	Joe Hisaishi
VScnlW4lS1Q	Poinciana	Leis of Jazz, Vol. 2	Alika Lyman Group
HZKEN2TT6wg	Samba de Orfeu	Solo in Rio 1959	Luiz Bonfa
gVXKYhK_s50	Similak Child	A Wolf In Sheep's Clothing	Black Sheep
p8-BnrNmHDQ	This Must Be the Place (Naive Melody)	This Must Be the Place (Naive Melody)	Brothertiger
tyitk_0qePo	Together	Soul Rhythm	BSN Posse
vyYtiFfFSRU	Guitar Rag	Two Bugs and a Roach	Earl Hooker
-rGDzbV75EI	Slip Slidin' Away	The Essential Paul Simon	Paul Simon
AJbShe2zEqI	If You've Got the Money I've Got the Time	Listen to Lefty	Lefty Frizzell
LdP4Z8SRCwk	Yes, No, Maybe (feat. Tom Misch & Lorenz Rhode)	High Life	Dam Swindle
AFCPmw4yOSQ	Imago	Magic Oneohtrix Point Never	Oneohtrix Point Never
GPoSFeQc42E	I Can't	Dry Thoughts	Route 8
Nm2pZEBuqj8	The Funny Bird	Deserter's Songs	Mercury Rev
62pQAeH7H1c	Always Lone	Untourable Album	Men I Trust
DxSHn4aANw8	Night Train	Take It Off: The Ultimate Burlesque Album	Jimmy Forrest
wIgETu93b6M	Stop the Violence (Massive Acapella Version)	Criminal Minded (Deluxe)	Boogie Down Productions
vYXJmiyVwY0	G.T.O.	Summer Souvenirs	Ronny & The Daytonas
xzegGxnTGw8	Spanish Key (feat. Wayne Shorter, Bennie Maupin, John McLaughlin & Chick Corea)	Bitches Brew	Miles Davis
eKJ_6BplqBM	You've Got a Friend (Live)	Live	Donny Hathaway
fb71UaTzGRg	Exalted Exit Wounds	Vainly Clutching at Phantom Limbs	Elf Power
HEAY1gK4eRo	Blue Suede Shoes	The Dance Album	Carl Perkins
J1XrEpIVEpY	Parfum thérémine	Odyssée - EP	L'Impératrice
yKHGv6Es610	Acid Tracks	Acid Tracks	Phuture
4ry53LMYQW8	Lucy Dub	First Narrows	loscil
U_jmXpBDO8s	Hope This Helps	Hope This Helps	Fla.Mingo
EItHa5XodWQ	Con Alma	Afro	Dizzy Gillespie
NF_rPk22YkE	Harpoon Land	Brownswood 10	Owiny Sigoma Band
C0NAuABlCQg	Fanfare / Fire Poem	The Crazy World of Arthur Brown	The Crazy World Of Arthur Brown
3XABm2Jla-8	Something You Got	From the Bottom of My Heart	The Moody Blues
0boX_1x6FRI	Here Comes the Sun (Live from Madison Square Garden, New York, U.S.A, 1971 / 2009 Remaster)	Let It Roll - Songs of George Harrison	George Harrison
mKOoGNEB_N8	Get Older	Bromst	Dan Deacon
guzneRVvzsY	Ain't No Woman (Like The One I've Got)	20th Century Masters: The Millennium Collection: Best Of The Four Tops	Four Tops
64Pj25lROvQ	Fresh Fruit	Kaleidoscope	Tiësto
YWqbQDjLK44	Shiny Stockings	April In Paris (Expanded Edition)	Count Basie And His Orchestra
vQxI6OkNMLM	LakFaith	Anthology	Knxwledge
LqzgoM5IY8Y	Cat Love Power	Mink Mussel Manticore	Mink Mussel Creek
WND92HJjidU	Toy Toy	Toy Toy	Jersy MC
ajP55dFDHLY	He Hit Me	Friend EP	Grizzly Bear
-mRNSIf6wPY	Together (feat. RKCB)	Together	Dan Farber
VgbdTvnvUF0	Knot	Sick'em	7 Year Bitch
SvRSA4PTnk0	My Birthday Suit	My Birthday Suit	Hexsystem
Yd3GZkf5KuQ	Oh Yea	Go Bo Diddley	Bo Diddley
rRGw1eTtpJY	Take Me Home Country Roads	Reggae Greats - Toots & The Maytals	Toots & The Maytals
UXoOn-THsfg	Don't Break My Love	Nymphs	Nicolas Jaar
aEEXNydKhc4	After the Gold Rush (Live)	Carnegie Hall 1970 (Live)	Neil Young
ZygMe0vYE-4	try	PAINLESS (Deluxe Edition)	Nilüfer Yanya
WpDnKzewatA	Concrete Walls	Fever Ray	Fever Ray
XZuiSCkX3CQ	You're the One	Magic Potion	The Black Keys
71wRQgEBTS0	Mythological Beauty	Capacity	Big Thief
INHtHBWt_yg	Beyond The Realms Of Dub	Beyond The Realms Of Dub	Mad Professor
sBhB9gAM1J4	Love On A Real Train (From 'Risky Business' Original Motion Picture Soundtrack)	Hyperborea (Deluxe Version / Remastered 2020)	Tangerine Dream
R5uHYAIkzgU	Technologic	Human After All	Daft Punk
sez0vsU3A7U	Believe (feat. D'Angelo)	The Renaissance	Q-Tip
SIwBDsBgU3M	Reminder	III	Moderat
2_sqD0UWECg	Scientifical Madness	Wrath Of The Math	Jeru The Damaja
mrKDLd5T0lU	All Your Love (Mono)	Eric Clapton: Life In 12 Bars (Original Motion Picture Soundtrack)	John Mayall & The Bluesbreakers
NodGbl85JkE	Valley Of Tears (Remastered 2002)	The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them	Fats Domino
sPwpPpZr2Ek	Country Blues #1	Giant Steps/De Old Folks At Home	Taj Mahal
TBE520mgM_4	Moment	Sincerely, Future Pollution	Timber Timbre
3NEOaLxAhc0	Wrapped Around Your Finger (Live At The Oakland–Alameda County Coliseum, California, USA / 10th September 1983)	Synchronicity (Super Deluxe Edition)	The Police
s8wl39zXB1E	Jeeps, Lex Coups, Bimaz & Benz	Legal Drug Money	Lost Boyz
C2dFdNs_Zwk	It Don't Mean a Thing (If It Ain't Got That Swing)	Jazz: The Definitive Performances	Duke Ellington & His Orchestra
Chclsrwm6VA	Helix	Skin	Flume
y84Ar4RRbss	Brown Eyed Handsome Man	After School Session	Chuck Berry
lJyawB1E78M	This Is Not a Song, It's an Outburst: Or, the Establishment Blues	Cold Fact	Rodriguez
Kl-5Zx3_u18	Vietnam	Hizaion	Or Alper
C08OhE2e96s	Oxygène, Pt. 3	Oxygène	Jean-Michel Jarre
oOL0zwDZQFU	The Swan	Extended Plays	Cheatahs
sZ81GwoCDko	Clint Eastwood	Gorillaz	Gorillaz
kCg9qWK97AI	Summer Holidays	Youth	tiiiza
Sv34cxT_iKw	Counterpart	Counterpart	Cubicolor
-YzOW31kN2Q	If Looks Could Kill	Release: Further Listening 2001 - 2004	Pet Shop Boys
ubic5jSQ82c	El Bueno Y El Malo	El Bueno Y El Malo	Hermanos Gutiérrez
0k9mGKqG-mo	Up On High	Silent Hour / Golden Mile	Daniel Rossen
l_XT8QYUbDA	Hi This Is Flume	Hi This Is Flume (Mixtape)	Flume
rViVkxF8_s4	Angst	Angst	Valentin Stip
CQHUJoWOi9E	What Matters Most	Equus Asinus	Men I Trust
55xKP3ghmf8	Can't Explain	Stay Forever	Kastle
BJGNnrwnrAw	Over the Rainbow	Chet Is Back	Chet Baker
WLvHUBe99TI	Supernova	Brain Wax	Roy Blues
jRwtfHIDu7I	Complicated	Between The Buttons	The Rolling Stones
ijxteoa7CZw	A Treasure Chest	The Closest Thing to Silence	Ariel Kalma
pRkdqrae-J0	Skipping Rocks	Rock Creek Park	Oddisee
tZFP_lYymX0	Lyk U Use 2 (feat. Andres)	Moodymann	Moodymann
pMGK9L1CM3I	Ode To Billie Joe	Mr. Shing-A-Ling	Lou Donaldson
NlGY5YpI18U	Beggar's Farm (2001 Remaster)	This Was (2001 Remaster)	Jethro Tull
39eq9PphAAk	Une Cellier	Une Cellier	Dale Cooper Quartet
C539ekQI5X0	Monstroon	The Willows	Belbury Poly
Gv-G6rAxX6w	Cornflake Girl	Under the Pink	Tori Amos
53U58Q5oUB8	Knead Bee	I Killed Your Dog	L'Rain
MLXenCpjGz0	All We Have Broken Shines	Brightblack Morning Light	Brightblack Morning Light
RnyHR8pA0-g	Mercy	Tender Prey	Nick Cave and The Bad Seeds
s76_EsQZIE0	Giu La Testa (Duck You Sucker!)	The Big Gundown - 15th Anniversary Special Edition	John Zorn
ax294Sq5phc	Libet's delay	An empty bliss beyond this World	The Caretaker
Kqgr9RN66qI	Spiral	Spiritual State	Nujabes
HAdFNa2AOP0	Cottage Roads	Young Men	The Walters
DS4BbKRuI6E	Made To Stray	Made To Stray	Mount Kimbie
38qjd9nCtMg	Shine	Running Wild	Quintette Du Hot Club De France
gW3gdlWm5u8	カリビアン・ブルーの夜明け - Caribbean Blue no Yoake	Bewith	Miki Imai
WKD2zdHfPCw	Queen Persephone	Queen Persephone	Dirty Art Club
aBPJNc4Ayzk	Dinghy	The Green EP	Bibio
qhCIgeTbilY	Palais D'Amour	Metamorphose	Bal Parè
axOCvNr_nGE	Ashes of American Flags (Stravinsky Mix)	Yankee Hotel Foxtrot (Expanded Edition)	Wilco
2-HzphlTJGU	Baby, I Love You	Aretha's Gold	Aretha Franklin
ErLmRyKr62A	Sonderangebot	NEU!	NEU!
J9FbafcWFw8	Mizrab (Live At The Jazz Workshop, Boston/1967)	The Sorcerer (Live)	Gábor Szabó
PkgzeDbV0e4	Some People Hate	The Blueprint Collector's Edition	JAŸ-Z
QzdiEdk4Njg	Oh Death	I Want To Go Where Things Are Beautiful	Nimrod Workman
pGc3dtxsXFI	I Want Your Love	C'est Chic	Chic
MN1Gwl4uNno	Saul Good	Saul Good	Yonatan Rukhman
lFamN-oXRMQ	I'll Fly Away	O Brother, Where Art Thou? (Original Motion Picture Soundtrack)	Gillian Welch
Pe3QuaNubN8	Lithium (Live In Del Mar, California/1991)	Nevermind (30th Anniversary Super Deluxe)	Nirvana
DXEoaXiH9Wk	This Love Is Fucking Right!	The Pains of Being Pure at Heart	The Pains of Being Pure at Heart
XvdKm1foY7U	She Funked Me	Cassowary	Cassowary
_jnRVB5T2fM	I Had Too Much to Dream (Last Night)	Gettin' Together: Groovy Sounds from the Summer of Love	The Electric Prunes
Az8NeX4WBj0	Addicted	High-Loops & Higher-Loops	Iman Omari
oNMtVGfatmU	Kissing My Love	Still Bill	Bill Withers
nxs_LgY01rE	Meet You in the Dark	Where I Live	Das Kope
_5iYOdET55Q	Intro (The Full Horror)	SOPHIE	SOPHIE
ae1IqbfpeBw	I'm a Cult Hero	Seventeen Seconds (Deluxe Edition)	The Cure
AArKbyP6Hac	Adeline [ADP Version] (feat. Hex & Paigey Cakey)	Reduxer	alt-J
TsSuOANwX04	Candlelight	Chillhop Essentials Summer 2019	Evil Needle
RwX08hz6WOs	Such Hawks, Such Hounds	Feathers	Dead Meadow
7KMTkFikcHU	Picture My Face	Teenage Head	Teenage Head
B4Vzb9EbKm0	Stepping Into Tomorrow	Shades Of Blue: Madlib Invades Blue Note	Madlib
6FY_12pScT8	Tonto	Mirrored	Battles
-gMy6fy8Rcs	Homo Sapiens	Homo Sapiens / Take the Money (Octopus Version)	L'Éclair
VxxiJ-3-BY8	Reasons for Waiting (Steven Wilson Stereo Remix)	Stand Up (Steven Wilson Remix)	Jethro Tull
94Jfi-aRut0	Loose Cannons (feat. Xzibit, Cold 187um & Sly Pyper)	Compton	Dr. Dre
iZkTVbEsZkU	I Seen a Man Die	The Diary	Scarface
61ABuhjCpxQ	Rocky Music Dub	Taxi Singles 2	Sly & Robbie
2KwR7yHaUUc	Heroes	Flamagra (Deluxe Edition)	Flying Lotus
AonVdQzNmOk	Nine Pound Hammer	Been All Around This World	Jerry Garcia
smhza6R0wio	Why Can't We Be Friends	The Best of WAR and More, Vol. 1	War
2Z6IbfeVbvk	Midnight Club	Midnight Club	DELACOUR
773dDn0PM8E	Suite Bergamasque: Clair de Lune, No. 3	Tomita's Greatest Hits	Isao Tomita
qKFn66dzdz0	I Zimbra (2005 Remaster)	Fear of Music (Deluxe Version)	Talking Heads
hh-BvyK-MDI	Mirror Memory	Studie	Teebs
pOud6qBTfz4	Renaissance Fair	Super Hits	The Byrds
eKQTzCXkUw0	86Sentra	Why Lawd?	NxWorries
1QNjf5DvTQE	I Gotta Try You Girl	Sweet Tea	Buddy Guy
KpaMLjbfR2s	If I Were A Bell (Live at the Black Hawk, San Francisco, CA - April 22, 1961)	Miles Davis - In Person Saturday Night At The Blackhawk, Complete	Miles Davis
02-S_5kDu80	Jealousy (Instrumental)	Fantastic, Vol.2: Vinyl Instrumentals	Slum Village
cS9RUWTyAXI	Kangaroo Court	In A Tidal Wave of Mystery	Capital Cities
wDJL_Iyhz8E	Tubby's Version	King Tubby's Controls	King Tubby
YNq1U-Aox1o	Go With The Flow	Songs For The Deaf	Queens Of The Stone Age
rN5u6ixnrPw	Dakota	Teenage Fantasy	Cherokee
t73N7tM02MA	Mean Mean	Many Faces LP	Machinedrum
TG84BXg3yS4	MT1 t29r2	Collapse EP	Aphex Twin
EeN_NytxKEc	Pet Sounds	Pet Sounds (Original Mono & Stereo Mix)	The Beach Boys
eNZjvoT16_g	Gentleman	Gentleman	Fela Kuti
ZVjLKYdTWqk	PHANTOM BRICKWORKS III	PHANTOM BRICKWORKS	Bibio
zmMc_Ta_6Ys	Blue Madrid	Solo in Rio 1959	Luiz Bonfa
YF97Sc9WX4k	Now	Under Pressure (Deluxe)	Logic
7wBgcalM4c4	Time After Time	She's So Unusual	Cyndi Lauper
FFbjd7COTHI	Nothing's Gonna Hurt You Baby	I.	Cigarettes After Sex
DdZ6jRftZM0	Break Up (The OJ Song)	Murs For President	Murs
hdaEEAx9Hj8	Love Is to Die	Warpaint	Warpaint
1HvqSNwwnL8	Blank	Into You	Glare
lRhqn21-xeg	E.S.P. (2022 Remaster)	E.S.P. (2022 Remaster)	Miles Davis
lL0bcaTPDAc	Are You Real	Moanin' (Expanded Edition)	Art Blakey & The Jazz Messengers
kXCkLWqJ2JI	Mrs. Whoever	Mrs. Whoever / Something in the Water	Saba
86jAg2NQSF8	It's Choade My Dear (Live)	Forever Dolphin Love	Connan Mockasin
rJA6YINeuEY	Bloodsport (2005 Digital Remaster)	Killing Joke	Killing Joke
gCGtwMDVqP8	Choices (Yup)	Choices (Yup) (Revised)	E-40
Ew5lAFKkXAk	Sage comme une image (Long Version)	Sage comme une image	Lio
_Nv11dYMsXQ	I'm So Tired	Instrument Soundtrack	Fugazi
8dkVhGiKuo8	Colourful	Skream! (Expanded Edition)	Skream
bVGSs9A2JHU	Million Miles Away	Mister Mellow	Washed Out
iDb6KS16iBk	Sure 'Nuff 'n' Yes, I Do (Mono)	Safe as Milk (Mono)	Captain Beefheart & His Magic Band
RpdBQ48I3e8	Ambivalence	Late Night Essentials	Afroham
ML8Yq1Rd6I0	Waves	The Life Of Pablo	Kanye West
EM3-jhUgM1g	(If Loving You Is Wrong) I Don't Want to Be Right	Absolutely the Best of Luther Ingram (If Loving You Is Wrong) I Don't Want to Be Right [Deluxe Edition]	Luther Ingram
TUy9wsezVtE	Imitosis	Armchair Apocrypha	Andrew Bird
HY4MgJV2tIg	Swim and Sleep (Like a Shark)	II (10 Year Anniversary Edition)	Unknown Mortal Orchestra
8J0DkgY8pSI	Greenbacks	Ray Charles (aka: Hallelujah, I Love Her So)	Ray Charles
eivKkW9QFds	In The Store (feat. Cedric The Entertainer & La La)	Nellyville (Deluxe Edition)	Nelly
7495uyBqj5w	Dragon Drums	Time Team (Bonus Track Version)	Slugabed
4OCja0WBWYA	Caroline, No	Pet Sounds (Original Mono & Stereo Mix)	The Beach Boys
Hz_XAldktzY	...And the Gods Made Love	Electric Ladyland	The Jimi Hendrix Experience
4K1syVm7hcA	Cold W / Light	Gladness II 2001-2006	Helvetia
c-Ai_G71B0k	Get Up, Stand Up (Live At The Rainbow Theatre, London / 1977)	Live At The Rainbow, 4th June 1977	Bob Marley & The Wailers
0cpISmZcTX8	I Don't Want To Lose Your Love	Stax-Volt: The Complete Singles 1959-1968	The Mad Lads
CJsMaCoqkkg	Pardon Me (I've Got Someone To Kill)	No Where To Run	Johnny Paycheck
ikocOSQW_9M	Hanging On A Star	Made To Love Magic	Nick Drake
8kojpjdWZ38	Let's Ride into the Sunset Together	Swingin' out West	Jerry Burnham
LAJeuNT3snI	Valerie (Version Revisited) (feat. Amy Winehouse)	Version	Mark Ronson
pk2ZPmon640	Mystery Train	Rockin' Train Songs	Johnny Waleen
kPM80rvsKkE	July	Man vs Machine	Samiyam
7Ug_18m_Fls	I'll Take Care of You	I'm New Here	Gil Scott-Heron
IeV1sYaOFCE	Missing Arrow	Jazz Contenders	Emile Londonien
ZFdW-vHfyTk	Club Donkey Ass (Interlude)	Southernplayalisticadillacmuzik	Outkast
IDhWnQ0OK1k	III. Life: The Biggest Troll [Andrew Auernheimer]	Because the Internet	Childish Gambino
FHIlauEFpNY	Jam (Live at Austin Municipal Auditorium, Austin, TX, 11/15/71)	Road Trips Vol. 3 No. 2: Municipal Auditorium, Austin, TX 11/15/71 (Live)	Grateful Dead
1etArWSJUvs	Deep Blaque	Beat Journey	Dr Who Dat?
pHCN7tdteJg	Embrace (feat. Rahel)	Embrace	Little People
jofDfEI2m_o	Liquid Sunshine	Kpm 1000 Series: Voices in Harmony	John Cameron
ZEPUuOGqjwU	Fifteen Fifty-Three	A LA SALA	Khruangbin
kUf8zS3LoS0	Avalon	Hang	Foxygen
xIIIdz26Tkc	Bumpy	Tranquilizer	Oneohtrix Point Never
cmBTusfy-EA	Can't Wait Forever	Inflorescent	Friendly Fires
LQG3lETHtt4	We Will Fall (2005 Remaster)	The Stooges (Deluxe Edition)	The Stooges
_nE7Y9hgFjQ	Color It Easy	Holy Hive	Holy Hive
216YJKbber8	I Just Wasn't Made For These Times	Pet Sounds (Original Mono & Stereo Mix)	The Beach Boys
1-6xfNLaMzQ	Somethin' That Means Somethin'	Labcabincalifornia	The Pharcyde
Phc7dJde34M	Gone Daddy Gone / I Just Want to Make Love to You	St. Elsewhere	Gnarls Barkley
XVnrrBylQ6Q	Still Shinin	Sound Palace	Dibia$e
skdE0KAFCEA	Blitzkrieg Bop	Ramones (40th Anniversary Deluxe Edition; 2016 Remaster)	Ramones
sLrF5BNfe1o	We Had to End It	Songs4u	Cuco
a5P-EMSD9aU	Flares (feat. Crayon)	Last Glow	Kartell
NSqjXnF-P10	Chant To King Selassie I	East of the River Nile	Augustus Pablo
gT7IZ7cItuI	PHANTOM BRICKWORKS	PHANTOM BRICKWORKS	Bibio
OGwlY1iiRn8	Untitled 2	Swum Baby	Puma Blue
E0ev8vSHKaI	Legend	COOLAID	Snoop Dogg
cijDd6DyScI	My Drum Loop Is Stuck in Molasses	Shlo-Fi	Shlohmo
CfPhisrGcBo	Not Alone Any More	The Traveling Wilburys, Vol. 1	The Traveling Wilburys
DSQ_qY-j_50	How Can It Be?	Another Side Of Skinshape	Skinshape
_RBwRRvk8Wk	Tzamara Arvanitiko	Lament from Epirus	Alexis Zoumbas
OqEIFDO1g4E	Clay Pigeons	Live at the Austin Outhouse	Blaze Foley
XkAY5AXV4SU	Cute Thing	Twin Fantasy	Car Seat Headrest
icgFjJjkP8s	Retrovertigo	California	Mr. Bungle
iBZRgnATKSQ	It Hurts Me Too	Dust My Broom	Elmore James
AkKoXXHbMKc	Jay Dee 24 (Instrumental)	The King of Beats, Vol. 1 (Instrumental)	J Dilla
aiHXe2RMdkk	Hawaiian Hospitality (2021 Remastered Version)	The Tanza Recordings 1955-1959	Daphne Walker
tTN-SWmc4vE	In The Mood (Live At Hammersmith Odeon - February 20, 1978)	A Farewell To Kings (40th Anniversary Deluxe Edition)	Rush
JWQ3G_TQkiQ	The Colour In Anything	Gentlewoman, Ruby Man	Flo Morrissey
xa3kyaGlCq4	2U 4U	Slum Village, Vol. 0	Slum Village
u9gwP6qNbmw	Hard Times Don't Bother me	Life of Contradiction	Joe Higgs
ZNwc38CbZx8	System (feat. Gabrielle & Marie-Renée)	Men I Trust	Men I Trust
BpiJTRmBMvE	Bandit	Greendale	Neil Young
oD5LSbiHEs0	You	You	Else
hWxN1VuQRAg	Coffee For Mama	Mojo Hand: The Complete Fire Sessions (Deluxe Edition)	Lightnin’ Hopkins
xCwAriSmaFI	What Is Love (12' Mix)	What Is Love	Haddaway
BDQwqq_uCm0	I Need a Roof	Right Time	Mighty Diamonds
8ngGoA9ua3c	But Not For Me	Django (Rudy Van Gelder Remaster)	The Modern Jazz Quartet
tgvGeacfSCc	My Son Cool	Alien Lanes	Guided By Voices
-bxHNZ_sEBI	Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2 (feat. The Original J.B.s)	70's Funk Classics	James Brown
wsQ1kFcCHD8	How Deep Is The Ocean	Resonance	John Stowell
FcHxr4XhQkA	Tonight May Have To Last Me All My Life (Dragged By Leon Vynehall)	Since I Left You (20th Anniversary Deluxe Edition)	The Avalanches
OF7avMqO9iI	Skyline	Continua (Deluxe)	Nosaj Thing
bvczPfJ3VIQ	Black Napkins (Deluxe Bonus Version/Live)	Zappa In New York (Live / 40th Anniversary / Deluxe Edition)	Frank Zappa
4Yvdx1lIAv8	Into the Mystic (Take 17)	Moondance (Deluxe Edition)	Van Morrison
HbTC38HAw2U	You Know You Like It	Body Music	AlunaGeorge
BFQQza1uLAI	What Does Your Soul Look Like Pt. 1 / Blue Sky Revisit / Transmission 3	Endtroducing (Deluxe Edition)	DJ Shadow
61ucEYrV87M	That's What They Will Do (2002 Remastered Version)	Wanted Dread and Alive	Peter Tosh
r3DqBk9YNXA	In the Aeroplane Over the Sea	In the Aeroplane Over the Sea	Neutral Milk Hotel
ayQbKKsLyVk	Is There A Better Way (Live)	Pictures: Live At Montreux 2009	Status Quo
rIBXZkHzr0M	There's Still Hope	Expanding To One	Phi-Psonics
RG90YNDj4xA	Cityfade	2012 - 2017	Against All Logic
uEfiVoatmFQ	Tuxedo Junction	Capitol Records From The Vaults: 'Capitol Jumps'	The Four Freshmen
9GAPSpYQn-k	Witchy Woman	Eagles	Eagles
bgAZYN3sgE8	Sping Is Here	Original Jazz Sound: Standard Coltrane	John Coltrane
Lnl527nkuPg	I Want To Break Free (Extended Mix)	The Works	Queen
3rFpYrrhJpQ	Hard in Da Paint	Flockaveli	Waka Flocka Flame
oOlGOrcyLE4	On The Beach At Waikiki (Version 1)	Death Chants, Breakdowns And Military Waltzes	John Fahey
lU2rUiQmJKM	Regular John	Queens of the Stone Age	Queens of the Stone Age
3QVyu3_5zdM	My Rose Of Waikiki (The 1940's) (feat. David Napihi Burrows, M.K. Moke, Annie Kerr & Mike Hanapi)	History Of Hawaiian Steel Guitar	Jules Ah See
EIw3wJKwWLI	Satin Doll	Standards	Mimi Fox
bE4EdTaWU2w	Touch	Anything in Return	Toro y Moi
eIQpNHuH7r0	Gold Rush	Unit Of Measure	The Tony Rice Unit
UKYbylOZB1o	Map Ref 41 Degrees N 93 Degrees W (2006 Remastered Version)	154 (2006 Remastered Version)	Wire
6K96CzPu-Tw	Shifted Thoughts (feat. La Mar)	Shifted Thoughts	Mazde
9JUqtPTjvlU	Distant Stars	Distant Stars	Rudy Adrian
yD3-7enVdkk	Celebrate The Body Electric (It Came From An Angel)	Ice Cream Spiritual	Ponytail
KAdd1GIr88g	Baby's Tears Blues	Mother Earth's Plantasia	Mort Garson
zH9xmUJ3Teg	Another Time	Music By Cavelight (20 Year Anniversary Edition)	Blockhead
VyV54YwPAkk	American Idiot	American Idiot	Green Day
aL1Spltx1H0	Bohemian Rhapsody	Plays Classic Queen	Royal Philharmonic Orchestra
wrNsh69J01A	Not Fragile	Not Fragile	Bachman-Turner Overdrive
UO-ASDak0Bs	The Knife	Trespass	Genesis
0dLFR7u2Ny4	Zion's Blood	Super Ape Returns to Conquer	Lee 'Scratch' Perry
wp6FL5nALaU	Off the Lot (feat. Mereba)	Royalty	EARTHGANG
6Bpc_yQ0zW4	Oh My Darling	Oldies, Goodies & Rarities: From the '50s	Chips
zVNpGl4bXos	EWNESW	XXX (Deluxe Version)	Danny Brown
HCWgQJDV80E	Losin It	Swag Nation 2.0	Gorilla Zoe
WZ3L4FdkNSk	Insatiable (feat. Ayah Marar)	Kastle	Kastle
j_sG_Juncn8	Lovers Rock	French Exit	TV Girl
qUqkBl_367c	Dern Kala	The Universe Smiles Upon You	Khruangbin
iVusUjyby18	Nights In White Satin (Single Version / Mono)	Days Of Future Passed (Deluxe Version)	The Moody Blues
4mGfB5lbK-w	Wu-Tang: 7th Chamber	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	Wu-Tang Clan
IXGTZ7r9C1M	Sixtyten	Music Has The Right To Children	Boards of Canada
La5qJpjITMQ	Floating with the Crystal	Castle in the Sky	Joe Hisaishi
N4apqrlm9Nw	Rari	Dirty Water (Expanded Edition)	The Standells
_vkM-8dlrVA	Mr Wu	Wu Hen	Kamaal Williams
aBE9EQ7gXKI	Spanish Flea	!!Going Places!!	Herb Alpert & The Tijuana Brass
kQ1dc3k8jVs	I Like It (Don't Stop)	Late Night Tales: Khruangbin	Maxwell Udoh
uGXMtzGfqNU	Trill (feat. B.G., Bun B & B.G. and Bun B)	The People's Champ	Paul Wall
3zpfF6scsg8	Oasis	Correlations	Ashra
tF9rKnOqWfk	Andreaen Sand Dunes	Neptune's Lair	Drexciya
Snyl3rCqu04	Thirstin'	Thirstin'	Jack J
zU3tLIANCHQ	The Creep	Presenting… Ken Mackintosh	Ken Mackintosh
mSvApiNRi1A	Seed Toss	No Pocky for Kitty	Superchunk
j_d2o-V5SgM	IV. Sweatpants (feat. Jason Martin)	Because the Internet	Childish Gambino
6UT7Qhw5PTU	It's Easy to Remember	Ballads	Massimo Faraò, Piero Odorici, Nicola Barbon, Alessandro Buzzi, and Davide Palladin
d3nCu2y_W20	Tenderly	Ella and Louis	Ella Fitzgerald
pcwcue7qryo	Inst. (Toomuch)	1991	Ahwlee
4jD_1GnjZCY	Wildwood	Way Out Weather	Steve Gunn
EfA5MFoPS5M	Come As You Are (Live In Melbourne, Australia For Triple J/1992)	Nevermind (30th Anniversary Super Deluxe)	Nirvana
Tm23KHM2VOo	How Did I Get Here	Summer's Gone	ODESZA
k3htTgmp8TE	Roller Coaster (QFPS Version)	The Psychedelic Sounds of the 13th Floor Elevators (QFPS Version)	13th Floor Elevators
d38Jp4K86ro	What More Can I Do	Begin Here	The Zombies
-JgD_9eVTsM	Capacity	Capacity	Big Thief
yDr8z9wcteE	Wings (Redef Remix) (Instrumental)	Union Redef Remix Instrumentals	Damu The Fudgemunk
dkm7sPdEcH8	Just To Get A Rep	Full Clip: A Decade Of Gang Starr	Gang Starr
6nC3HPDC0B4	Exmilitary	I LAY DOWN MY LIFE FOR YOU	JPEGMAFIA
