videoId	title	album	artist
KAzmvsBAnpc	East Side Story (Vocal)	Heavy Music: The Complete Cameo Recordings 1966-1967	Bob Seger & The Last Heard
UhuVwVpr3WY	Hollywood Nights	Stranger In Town	Bob Seger & The Silver Bullet Band
uZQR3KqvYPc	We've Got Tonight	Stranger In Town	Bob Seger & The Silver Bullet Band
1iUUmS_lBnU	Against The Wind	Against The Wind	Bob Seger & The Silver Bullet Band
ndfkEOLSPoA	Weird	The Raging Teens, Vol. 4	Bob Vidone & The Rhythm Rockers
Syc0hkTepaQ	Share Your Love With Me (Single Version)	Turn On Your Love Light: The Duke Recordings Volume 2	"Bobby ""Blue"" Bland"
mpYquuytWmg	Turn On Your Love Light (Single Version / Stereo)	The Best Of Bobby Bland	"Bobby ""Blue"" Bland"
-21ff7ubYP8	That's The Way Love Is	Call On Me / That's The Way Love Is	Bobby Bland
G9Ds1ev9GeM	My Flame	What You Won't Do for Love	Bobby Caldwell
iooViITRp9M	Mack the Knife	Mack the Knife	Bobby Darin
9winUfAV0HE	Early In the Morning	Bobby Darin Live	Bobby Darin
vkUyNrre4wo	Venice Blue	The Legendary Bobby Darin	Bobby Darin
5fzc1xoQPVE	Dream Lover	Beyond the Sea	Bobby Darin
Rou3NkBND1E	I'll Be There	Things & Other Things	Bobby Darin
0TjPshLdg38	Dream Lover	Dream Lover	Bobby Darin
magUu0urB4E	If I Were a Carpenter	High School of Rock	Bobby Darin
GSTXmJZPoiw	Mack The Knife	Mack The Knife	Bobby Darin
qN-A9etlXvw	Silly Willy	The Complete Us & Uk A & B Sides 1956-62	Bobby Darin
AIecFM01Tkc	Queen of the Hop	The Ultimate Bobby Darin	Bobby Darin
ygVgxGSQIsw	Mack the Knife	The Ultimate Bobby Darin	Bobby Darin
8L_6e6j9ZH8	Three Young Rebs from Georgia	The Best of Bobby Day	Bobby Day
di9bUipoqiU	Betty Lou Got A New Pair Of Shoes	Do You Wanna Dance	Bobby Freeman
_pmZ2UYcpc8	Honey	Honey	Bobby Goldsboro
zK4Yg-737So	Tossin' and Turnin'	Tossin' and Turnin'	Bobby Lewis
B0HOlxcIFjo	Tossin' and Turnin'	Oldie & Goodie Hit Mix, Vol. 4	Bobby Lewis
WFj3RuPQP3A	No More, No More, No More	Rockabilly Madmen	Bobby Lord
Ch6lml9RIeA	Jah Bring I Joy In The Morning	Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two	Bobby Melody
0YeqY6FuK04	Wine, Wine, Wine	Rockabilly Frenzy	Bobby Osborn
CuVLp8ca1TM	Wild One	25 Original Greatest Hits- Cameo Parkway	Bobby Rydell
TM5fhV07k3A	The Cha-cha-cha	25 Original Greatest Hits- Cameo Parkway	Bobby Rydell
a5xdLXT1cvs	Take Good Care Of My Baby	Take Good Care Of My Baby	Bobby Vee
CTsMj4WRMX4	Rubber Ball	Devil or Angel	Bobby Vee
hBvYO1egNlw	Rubber Ball	Very Best Of	Bobby Vee
EnHXALlS9bc	Long Lonely Nights (Single Version)	The Best Of Bobby Vinton	Bobby Vinton
VuiyqhPZg9g	There! I've Said It Again	There I've Said It Again	Bobby Vinton
MOwP-woHsnw	That's The Way I Feel About 'Cha	Communication	Bobby Womack
v3e6FSleHts	How Does It Feel (Remastered Single Version)	Atlantic Unearthed: Soul Brothers	Bobby Womack
akCRz5dJ4tY	Holiday (RAC Remix)	Holiday	Body Language
gsc5LR6NFXA	You Can	Social Studies (Deluxe Edition)	Body Language
lEjXOkAXyng	I Don't Want	Clear Memory	Bomis Prendin
LzBfVihBOVA	Fear	Keep The Faith	Bon Jovi
8EnPHiXmhXs	Born To Be My Baby	New Jersey	Bon Jovi
MbjlzQ6VPEo	Winter's Going	Bonnie Dobson	Bonnie Dobson
3CiRsfAOJ4E	It's a Heartache	It's a Heartache	Bonnie Tyler
NDmySpK0U0M	It's a Heartache	Natural Force	Bonnie Tyler
WghyDSQfFc0	Duck Down	Sex & Violence	Boogie Down Productions
iIJpL1g37es	My Sweet Potato	And Now!	Booker T. & The MG's
wi2dz9fvJqk	Lips Turn Blue (feat. Emmaline)	The Power of the One	Bootsy Collins
VEqFqoEUhaQ	I'd Rather Be with You	Back In The Day: The Best Of Bootsy	Bootsy Collins
3y56omFve_4	Every Nigger is a Star	Every Nigger is a Star	Boris Gardiner
S7FudC0PuG0	You Make Me Feel Brand New	Original Reggae Hits of the 60's & 70's	Boris Gardner
DBSDUW1EtSQ	Eli	Bosnian Rainbows	Bosnian Rainbows
QlMUlpju3qo	Foreplay / Long Time	Boston	Boston
V7x8Oy0LMZw	Foreplay / Long Time	Greatest Hits	Boston
1ZQbJ73GgZ8	Let Me Take You Home Tonight	Boston	Boston
5Gh-gQY1dus	Feelin' Satisfied	Don't Look Back	Boston
zh1s8oTT6uM	Love Drunk	Love Drunk	Boys Like Girls
RsF1weT30A8	Lido Shuffle	Silk Degrees	Boz Scaggs
wOG867fEG3Q	Hercules	Slow Dancer	Boz Scaggs
6qWgmMjzBwo	Lowdown	Rock Classics Of The '70s	Boz Scaggs
3-WmpchW43o	Look for the Silver Lining	Suite: April 2020	Brad Mehldau
7UoKxZadx6w	Bee Blues	Ode	Brad Mehldau Trio
_W7RX2n-LBQ	Lammicken	Native Speaker	Braids
NXRoesTTxkA	Egyptian Kings	Celestial Ocean	Brainticket
9L7OFLFkJQc	Fever	Fever	Brasstracks
VU-MhdiUWtA	Pussy	Brazilian Girls	Brazilian Girls
5fYUpVAb34I	Guitar Man	Guitar Man	Bread
PfkUoRmcqyA	Lost Without Your Love	Lost Without Your Love	Bread
ZPcSrFFMIBs	I Want To Be Wanted (Per Tutta La Vita)	This Is...Brenda	Brenda Lee
vk64FjBOYS8	Dum Dum	All The Way	Brenda Lee
3C6lC_RAdKU	I Want To Be Wanted (Per Tutta La Vita)	Classic Brenda Lee - The Universal Masters Collection	Brenda Lee
PdbwqmUhJTo	Rockin' Around the Christmas Tree	Christmas International Volume 8	Brenda Lee
XNupKC5A6jc	Dali '96	Midnite Ride II	Brenk Sinatra
bM7QN9S0Dno	Fly Shit (Forever Nip)	Fly Shit (Forever Nip)	Brenk Sinatra
Lzed0l6avkE	Thrash	Brett	Brett
XygnPdPy-iM	One Toke Over the Line	Gonzo (Motion Picture Soundtrack)	Brewer & Shipley
8haGNy7e2IE	Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini	Greatest Hits	Brian Hyland
oJGTMzpQnMk	Sealed With A Kiss	Greatest Hits	Brian Hyland
F4FvktcjT6Y	Dreams	Dreams	Briqs
GwLQ9M8sBXs	Sky High	Sky High	British Jigsaw
SmVSqXKdb1Y	The High Road	Coffeehouse Classics Vol. 1	Broken Bells
W3MnlQuQXyw	Insert Coin	Can't Get Past the Lips	Broncho
tSDSLjt2OAM	Kiddio	20th Century Masters: The Millennium Collection: Best Of Brook Benton	Brook Benton
0iPcpm_aZQQ	Kiddio	Rainy Night In Georgia	Brook Benton
c8XO8CPlETg	To Rest (Blue Light)	Sunday Self	Brooke Bentham
u6_p707JjS8	My Maria	Borderline	Brooks & Dunn
F1N0aJFPWMc	All The Beauty In This Whole Life	All The Beauty In This Whole Life	Brother Ali
m4HbPka5uLQ	And Fools Shine On	Seeds	Brother Cane
HtIrAzPlrrM	Crazy Motherfucker	How to Kill a Horse	Brother Dege
GCEo5vbabt8	Too Old to Die Young	Folk Songs of the American Longhair	Brother Dege
ufKTFeNpBdY	Smokin' in the Boy's Room	Yeah! (US Internet Release)	Brownsville Station
OqsfVW5Cbg8	Cecilia	King Size Reggae (Expanded Version)	Bruce Ruffin
10l9Grr5TOQ	Cecilia	Mad About You - The Anthology	Bruce Ruffin
0LpdEyGhNxM	Darkness on the Edge of Town	Darkness On The Edge Of Town (2010 Remastered Version)	Bruce Springsteen
tKdk97y2Wjg	Streets of Philadelphia	PHILADELPHIA - Music From The Motion Picture	Bruce Springsteen
FCS3mewzWSo	Sherry Darling	The River	Bruce Springsteen
W2X0Gf9jfz8	Thunder Road	Born To Run	Bruce Springsteen
7ffKvjUYur4	Roll Back Your Clocks	Roll Back Your Clocks	Buck Meek
wQqnfuZISGc	Hot Dog	The Other Side of Bakersfield, Vol. 1; 1950s & 60s Boppers and Rockers From 'Nashville West'	Buck Owens
AX6kfkq29kk	Shoeless Beach Meeting	Groove Jazz	Bud Shank
ouM4TadEhO4	Shoeless Beach Meeting	Barefoot Adventure	Bud Shank
nAuUthQjpe8	Messin' with the Kid	Buddy Guy & Junior Wells Plays The Blues	Buddy Guy
bfWouiyE5FU	True Love Ways	20 Golden Greats: Buddy Holly Lives	Buddy Holly
N2jWxERjoOQ	It Doesn't Matter Anymore	20 Golden Greats: Buddy Holly Lives	Buddy Holly
GFx4r_hYymA	Oh Boy	"La discothèque idéale / Nos années 60 !: Vol. 8 ""Les rockers"", Pt. 2"	Buddy Holly
CuzvRFdTMv4	Raining In My Heart	20 Golden Greats: Buddy Holly Lives	Buddy Holly
TplmnMe9mJU	Oh, Boy! (Live On The Ed Sullivan Show, January 26, 1958)	Oh, Boy! (Live On The Ed Sullivan Show, January 26, 1958)	Buddy Holly & The Crickets
vFDV-xlvjDs	That'll Be The Day (Live On The Ed Sullivan Show, December 1, 1957)	That'll Be The Day (Live On The Ed Sullivan Show, December 1, 1957)	Buddy Holly & The Crickets
lSGkJoZV_sU	Swingin' Daddy	The Best Of Buddy Knox	Buddy Knox
ebxNUVuS0Es	Party Doll	Buddy Knox	Buddy Knox
subQklC5U_g	Party Doll	Hits of the 50's Volume 3	Buddy Knox
HSf-Rf3LOJU	Party Doll	Party Doll: Best Of	Buddy Knox
E4q3laKfLhs	Ling Ting Tong	Party Doll	Buddy Knox
ddoLDTxgUVs	Does My Ring Burn Your Finger	Cruel Moon	Buddy Miller
8ZmlHSJ30wM	Rock & Roll Woman	Buffalo Springfield Again	Buffalo Springfield
N_ZvAEfve38	Flying on the Ground Is Wrong	Buffalo Springfield	Buffalo Springfield
lOYQthDAbG4	Questions	Last Time Around	Buffalo Springfield
q09f1OE7R8s	Universal Soldier	The Best Of	Buffy Sainte-Marie
XsJ8zGBhbl4	Universal Soldier	It's My Way	Buffy Sainte-Marie
Aj8xWNOeAZM	Universal Soldier	Up Where We Belong	Buffy Sainte-Marie
1v-sxmSbFDY	Shake 'Em on Down (78rpm Version)	Complete Bukka White	Bukka White
rvj_Equ83ec	District Attorney Blues	Parchman Farm	Bukka White
RbSiqSI1KeY	High Fever Blues	Parchman Farm	Bukka White
AsE1OaRqHOQ	District Attorney Blues (feat. Washboard Sam)	Bukka White (Doxy Collection)	Bukka White
NxtIjknbHjE	Aberdeen, Mississippi Blues	Mississippi Blues	Bukka White
WUoTMkjRSpc	District Attorney Blues	Complete Bukka White	Bukka White
j06DQAkBUQc	Big Ten Inch Record	Ultimate Collection	Bull Moose Jackson
UXgaIQsiC7U	Book Me In	A Different Ball Game	Bullitnuts
R6njzrfnmyQ	Swamp	Sessions: 1986 - 1988	Bundle of Hiss
M8oHvRlMdiw	Fighting Against Conviction	Blackheart Man	Bunny Wailer
GbGyVFfIypw	Blackheart Man	Blackheart Man	Bunny Wailer
FnHNGDbEv30	Fig Tree	Blackheart Man	Bunny Wailer
DzSXfeecpOc	Rastaman	Blackheart Man	Bunny Wailer
FowhJ4ExLz8	The Opressed Song	Blackheart Man	Bunny Wailer
92L6abmW-_0	Ye	Outside	Burna Boy
60A4f7z9brM	Pacific 231	Mission: Control!	Burning Airlines
Qu4sm4zfye4	Red, Gold And Green	Marcus Garvey	Burning Spear
WgiqlRZbcG0	Marcus Children Suffer	Social Living	Burning Spear
CkDm2ofpFe8	Social Living	Social Living	Burning Spear
LnopcKua_h0	Marcus Garvey	Chant Down Babylon: The Island Anthology	Burning Spear
FROI6bS5Nvg	Marcus Garvey	Marcus Garvey	Burning Spear
N5ekeuysQ-c	Red, Gold and Green	Live in South Africa 2000	Burning Spear
ba2S-jHsnsM	Little Things	Sixteen Stone	Bush
8y5xxDpf7ZE	Keep It Movin' (feat. Rampage the Last Boy Scout, The Last Boy Scout, Dinco & Milo)	The Coming	Busta Rhymes
ZOcK1UjIr-0	Classical (Vocal Version)	Renita / Classical	Busy Boys
sBVo5PDpV2o	Who Was In My Room Last Night?	Independent Worm Saloon	Butthole Surfers
i_8ChGVAhVk	The Hurdy Gurdy Man	Pioughd + Widowermaker!	Butthole Surfers
w_Jz7zM5Pi4	What Do I Get? (2001 Remastered Version)	Singles Going Steady	Buzzcocks
dKbeC5SoLuA	Love You out of Your Mind	An Eye for an Eye	Byrne & Barnes
0z8c35lSHNQ	Never Gonna Stop Lovin' You	An Eye for an Eye	Byrne & Barnes
5hE4wSIKitU	Jingle Them Bells	Jingle Them Bells	Byron Fenris
If1EVqnwMfs	10,000 Emerald Pools	Dopamine	BØRNS
K81Cfizqe9A	Sunset Drive	Astrovibes	C Y G N
rqQLJWiNsxs	The Autopsy	The Autopsy - EP	C-Bo
dV8_RfQHf5U	Gonna Find a Cave	Rare Mod 2	C-Jam Blues
63aUqiRTyhI	Universal God	The Feel Sessions - Accoustic Set Vol. 4	C. J. Johnson
87r0CPQbFds	Convoy	The Best Of C.W. McCall	C.W. McCall
Y4TEgXPPP6U	Whistle	CB MASS 2nd(Matics)	CB MASS
IOsj1Lc0r5g	Big Love (Mathemagic Remix)	Drifts	CFCF
nuGfyx3IqmM	Letters Home (Memoryhouse Remix)	Drifts	CFCF
aVdR6JeEyT8	96 Quite Bitter Beings	Vol.1 (Remastered + Bonus Tracks)	CKY
14eVFQeegxQ	96 Quite Bitter Beings	Camp Kill Yourself, Vol.1	CKY
i_SSWJpkdRY	Caught In Our Thoughts	Dreams - EP	CMA
N7MHM-rkbQI	Another Year	Songs	CODY
mC_cvsR8wPg	Parchman Farm	Cactology (The Cactus Collection)	Cactus
ktYWzLmiKK0	Our Love (Louis La Roche Remix)	Our Love	Cadre Cola
toSDjIZQzcI	Escape To 88	Movies For The Blind	Cage
x0gy2v9Khpk	All The Beautiful Things In The World	Eat Their Own	Caged Animals
wUrIKH_bxAQ	Winter Woods	Winter Woods	Calenaur
X8JH6npiSC4	Promises	Promises	Calvin Harris
KSgKKSny0Qo	Summer	Motion	Calvin Harris
QvN9FIt2E6U	Summer	Happiness Forever	Calvin Harris
Ln2fIYZmqAc	Welcome To New York City (feat. JAY-Z & Juelz Santana)	Come Home With Me	Cam'Ron
Mlkn-3EY9_U	You	Candlebox	Candlebox
9qR03nDstjM	Change	Love Stories & Other Musings	Candlebox
6ar-CFbU9Nc	Change	Candlebox	Candlebox
UFU16Tuvl1Q	New Forest (Five Heads of the Sun)	Ceres & Calypso in the Deep Time	Candy Claws
wdt2vuKqk-Y	A B-Boy's Alpha (Instrumental)	The Cold Vein (Deluxe Edition)	Cannibal Ox
R3L1zyEz5CQ	Iron Galaxy	The Cold Vein (Deluxe Edition)	Cannibal Ox
PUKTotZBtRY	Pigeon	The Cold Vein (Deluxe Edition)	Cannibal Ox
ejmg17FcH8w	The F-Word	The Cold Vein (Deluxe Edition)	Cannibal Ox
jR9ZNMJ1B-w	Country Lovin	Seafaring Strangers: Private Yacht	Canyon
Pj02BbYFe78	Ella Guru	Grow Fins - Rarities 1965-1982	Captain Beefheart
Whc04e3CAdQ	Ella Guru	Dichotomy	Captain Beefheart
EiZ64eRg_L8	Electricity - (Live, 1968)	Grow Fins - Rarities 1965-1982	Captain Beefheart
XTibdlmbNyI	I Love You, You Big Dummy	Lick My Decals Off, Baby	Captain Beefheart And The Magic Band
D2_x6fp0jD4	Fisherman Style	"Reggae Anthology: Henry ""Junjo"" Lawes - Volcano Eruption"	Captain Sinbad
hbPfPCz3GRA	Golf Girl	In The Land Of Grey And Pink	Caravan
yx0LkVCuIoA	Dramophone	Panic	Caravan Palace
XoSiSZq77DY	Baby I Love You	Reggae Lasting Love Songs Vol. 6	Carl Dawkins
Rgo3wiqFJW0	Witchfinder General	The Soul of the Kung Fu Fighter	Carl Douglas
c4UkkOPw7qk	Pop, Let Me Have the Car	Restless: The Columbia Recordings	Carl Perkins
1OjAq3DlD1c	Glad All Over	The Essential Carl Perkins: Volume Two	Carl Perkins
ODBVs_J70G0	Glad All Over	Blue Suede Shoes	Carl Perkins
k0y7Huzc0wA	Glad All Over	Glad All Over / Lend Me Your Comb	Carl Perkins
4_y9ub8e7QY	Glad All Over	Blue Suede Shoes	Carl Perkins
DtNzR1Swcfc	A Glorious Dawn	A Glorious Dawn	Carl Sagan
0RWdehLpvro	When A Child Is Born	Christmas Reggae Rock	Carlene Davis
_nV0RbHUeBw	That's The Way I've Always Heard It Should Be	Carly Simon	Carly Simon
_LtXD4gQWIY	The City	Fandangos In Space / Dancing On A Cold Wind (Expanded Edition)	Carmen
FMs1UtBhirM	Roll with the Punches	Louisiana Swamp Blues and Soul	Carol Fran
GP9r0xRdd38	Golden Boy	The Story of Valerie	Carola Baer
vztCjUJKaAs	Will You Still Love Me Tomorrow (Live)	Live In London 1975	Carole King
PgwRz-2e1GQ	Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day)	Passage	Carpenters
dewlH6HSDzk	Top Of The World (Single Mix)	The Singles 1969 - 1973	Carpenters
iGCMV8JK8V8	All You Get From Love Is A Love Song	Singles 1969-1981	Carpenters
YarvI9eCa8Q	Goodbye To Love	Gold - Greatest Hits	Carpenters
M268Csnue9I	(They Long To Be) Close To You	Close To You	Carpenters
-o32mt_PvmI	Goodbye To Love	A Song For You	Carpenters
dmohoUGCrqY	Kiss Kiss (Lidolido Remix)	Mirror Maru	Cashmere Cat
yLQANnqsCUs	its only shame	CALLUS *EXTENDED VERSION*	Castro Hunger
yHOITZffnnY	American Flag	Moon Pix	Cat Power
xda9J7EIwLw	Cross Bones Style	Moon Pix	Cat Power
aPbuSrRfCaU	Moonshadow	Teaser And The Firecat	Cat Stevens
LLhVqVXuTDc	Komorebi	Komorebi / Mama's Wisdom	Catching Flies
dKKwBADrFDg	Strange Fruit	Chrome	Catherine Wheel
83OGVLp-2dc	Di-li-do	Folk Songs of the World	Cathy Berberian
3mzfBt6dJ14	Homage	Euporie Tide	Causa Sui
BwbRh0KyOQk	The Night Begins To Shine	Teen Titans Go! (Songs From The Night Begins To Shine Special)	CeeLo Green
JVp2l_M2vvc	A Summer Song	Sing for You	Chad & Jeremy
vH5pLv67ffc	Phantom Anthills	Soft Airplane	Chad VanGaalen
JVDpRYPPf5c	Turning	Something	Chairlift
lZgnbR0FpiQ	Comin' Thru	Fish Outta Water	Chali 2na
2JEBPe_w03U	The Hippy Hippy Shake	Cover Versions Played By The Beatles, Vol. 2 (Playlist Beatlemania Era)	Chan Romero
MKSk4k02chY	The Hippy Hippy Shake	100 Rock & Roll Hits	Chan Romero
aU-q7kv6THI	Rang Barse - Instrumental	Charanjit Singh Plays Tunes On Synthesizer Of Silsila	Charanjit Singh
2G_bhV9wbhg	Greeze	Charles Kynard	Charles Kynard
tAK7BkVWgyc	No Private Income Blues	Jazz Portraits-Mingus In Wonderland	Charles Mingus
qtPd91eIquE	Soft Crime	Soft Crime	Charles Moothart
JDG96A6XqLI	La mer	Nos plus belles chansons, Vol. 8: 1945-1948	Charles Trenet
e5fk4gp8uxQ	Gosh Gosh Gal	Lost Doo Wop Hits, Vol. 3	Charley Brown & Phil Beasley
pyRCV2wClig	Spoonful Blues	The History of Blues One	Charley Patton
P-li62AmF-s	Magnolia Blues	Charley Patton, King Of The Delta Blues: His Recordings	Charley Patton
2NdRlKmlMA0	There's My Baby	Rock Classics: Amphetaming Annie	Charley Pride
jvq1IN5YoNE	Bubbling Telephone (Chalice)	"Reggae Anthology: Henry ""Junjo"" Lawes - Volcano Eruption"	Charlie Chaplin
U7GPe7gU-3k	Get with It	Meteor Rockabilly & Hillbilly Recordings	Charlie Feathers
olTKacweMus	It Ain't No Good - Part I	Charlie McCoy (1928-1932)	Charlie McCoy
Cmxt0-GoJiE	Revenue Man Blues	Primeval Blues, Rags, And Gospel Songs	Charlie Patton
5Isj8IFYRCo	Stone Pony Blues	Primeval Blues, Rags, And Gospel Songs	Charlie Patton
ssaZ-n_oLbA	Something Else	I Used to Spend So Much Time Alone	Chastity Belt
9cJWlig5VF0	SATISFIED	CHE GOT WINGS	Che Ecru
fu9sEdi48Tg	Dream Police	Sex, America, Cheap Trick	Cheap Trick
v9SAJzSpG1s	Surrender (Live)	At Budokan	Cheap Trick
iRvk9dkubLc	Dream Police	Dream Police	Cheap Trick
XqyegIAGlmk	Earache My Eye (feat. Alice Bowie)	Wedding Album	Cheech And Chong with Alice Bowie
O2Avdv9xZ6A	Jacuzzi	Downhill	Cheem
seBy8jrnx2A	Halfway to Nowhere	Halfway to Nowhere	Chelou
bv-o_24MZfU	Gypsys, Tramps & Thieves	Greatest Hits	Cher
_1n4UTmLWeM	Come On Yeah	Va Psytranceproducts	Cherokee
ISkp_56052U	Teenage Fantasy (feat. Gibbz)	Teenage Fantasy	Cherokee
NvRmT8rkpqw	Night Bells	Teenage Fantasy	Cherokee
forWHmHy9tc	If This World Were Mine	Instant Love (Expanded Edition)	Cheryl Lynn
